node,name,H2r,rp
136,./node_136_INORM,0.3529837,0.0000040
159,./node_159_INORM,0.3234287,0.0000436
280,./node_280_INORM,0.3853760,0.0000015
311,./node_311_INORM,0.3400176,0.0000038
44,./node_44_INORM,0.1070282,0.0899969
178,./node_178_INORM,0.2757992,0.0002050
185,./node_185_INORM,0.2948580,0.0000880
233,./node_233_INORM,0.3692575,0.0000011
117,./node_117_INORM,0.3425684,0.0000241
330,./node_330_INORM,0.2970339,0.0000195
98,./node_98_INORM,0.1138332,0.0564946
65,./node_65_INORM,0.4525166,1.9689712e-10
94,./node_94_INORM,0.3599398,0.0000025
69,./node_69_INORM,0.3150655,0.0000098
353,./node_353_INORM,0.3228618,0.0000273
174,./node_174_INORM,0.2270928,0.0016509
189,./node_189_INORM,0.3588280,0.0000021
250,./node_250_INORM,0.2617218,0.0001747
27,./node_27_INORM,0.2376301,0.0016581
48,./node_48_INORM,0.3548253,0.0000094
155,./node_155_INORM,0.4023832,0.0000003
271,./node_271_INORM,0.2096394,0.0027338
193,./node_193_INORM,0.3408690,0.0000139
101,./node_101_INORM,0.3945173,0.0000005
225,./node_225_INORM,0.1924238,0.0123389
73,./node_73_INORM,0.2524080,0.0002450
326,./node_326_INORM,0.3309087,0.0000168
349,./node_349_INORM,0.2635706,0.0003858
120,./node_120_INORM,0.5246314,1.4051452e-14
204,./node_204_INORM,0.2889160,0.0001534
296,./node_296_INORM,0.3980329,0.0000005
52,./node_52_INORM,0.4080592,0.0000002
307,./node_307_INORM,0.3143735,0.0000278
31,./node_31_INORM,0.3460714,0.0000015
208,./node_208_INORM,0.3390730,0.0000166
267,./node_267_INORM,0.1815737,0.0070206
143,./node_143_INORM,0.2476050,0.0010823
82,./node_82_INORM,0.1280750,0.0526703
345,./node_345_INORM,0.3909767,4.4554828e-08
10,./node_10_INORM,0.2663015,0.0004277
246,./node_246_INORM,0.3606881,0.0000011
162,./node_162_INORM,0.2564542,0.0002240
1,./node_1_INORM,0.2348494,0.0017548
