node,name,H2r,rp
39,./node_39_INORM,0.2081537,0.0022346
579,./node_579_INORM,0.1101010,0.0785523
584,./node_584_INORM,0.1174818,0.0658769
958,./node_958_INORM,0.1221009,0.0516599
331,./node_331_INORM,0.1341561,0.0473840
632,./node_632_INORM,0.0913022,0.1228477
937,./node_937_INORM,0.1576924,0.0159827
516,./node_516_INORM,0.0982008,0.1070068
575,./node_575_INORM,0.1019796,0.0995777
588,./node_588_INORM,0.2051195,0.0073597
954,./node_954_INORM,0.1232827,0.0473699
352,./node_352_INORM,0.1243887,0.0642025
651,./node_651_INORM,0.0800829,0.1484443
838,./node_838_INORM,0.0953775,0.1218268
419,./node_419_INORM,0.1650196,0.0207161
476,./node_476_INORM,0.1974552,0.0063118
188,./node_188_INORM,0.1475640,0.0356429
175,./node_175_INORM,0.1460864,0.0380841
251,./node_251_INORM,0.1083488,0.0749867
752,./node_752_INORM,0.0670144,0.1877668
857,./node_857_INORM,0.0875328,0.1195624
35,./node_35_INORM,0.2743184,0.0002121
1012,./node_1012_INORM,0.1305564,0.0466878
554,./node_554_INORM,0.1321750,0.0451362
373,./node_373_INORM,0.1436323,0.0334765
670,./node_670_INORM,0.1828982,0.0081522
988,./node_988_INORM,0.1530628,0.0183732
975,./node_975_INORM,0.1320318,0.0353712
457,./node_457_INORM,0.0998786,0.1037961
154,./node_154_INORM,0.1287963,0.0456771
14,./node_14_INORM,0.1883130,0.0055096
876,./node_876_INORM,0.0801241,0.1427730
270,./node_270_INORM,0.1034496,0.0857389
773,./node_773_INORM,0.0826949,0.1528667
86,./node_86_INORM,0.2308203,0.0008587
819,./node_819_INORM,0.1267351,0.0608499
438,./node_438_INORM,0.0985065,0.1085684
6,./node_6_INORM,0.2319561,0.0008927
403,./node_403_INORM,0.1779045,0.0127814
100,./node_100_INORM,0.2319249,0.0008502
224,./node_224_INORM,0.1284666,0.0592697
727,./node_727_INORM,0.1864021,0.0083339
822,./node_822_INORM,0.1086310,0.0722791
40,./node_40_INORM,0.1708218,0.0117667
748,./node_748_INORM,0.0780748,0.1655176
192,./node_192_INORM,0.1226127,0.0563563
491,./node_491_INORM,0.1057691,0.0909299
348,./node_348_INORM,0.1095694,0.0872025
592,./node_592_INORM,0.1112287,0.0782795
500,./node_500_INORM,0.1558324,0.0236841
921,./node_921_INORM,0.1466849,0.0235477
327,./node_327_INORM,0.1251305,0.0482769
624,./node_624_INORM,0.2560382,0.0004351
794,./node_794_INORM,0.0822284,0.1551850
297,./node_297_INORM,0.0965198,0.1167193
769,./node_769_INORM,0.0771634,0.1686372
891,./node_891_INORM,0.1221539,0.0606298
422,./node_422_INORM,0.1233830,0.0660025
121,./node_121_INORM,0.2507566,0.0009461
61,./node_61_INORM,0.1957309,0.0036763
803,./node_803_INORM,0.0899208,0.1360532
205,./node_205_INORM,0.1106484,0.0759787
706,./node_706_INORM,0.0966998,0.1070002
521,./node_521_INORM,0.2328544,0.0016841
306,./node_306_INORM,0.1252177,0.0470269
605,./node_605_INORM,0.0889601,0.1254162
1008,./node_1008_INORM,0.1502000,0.0210093
900,./node_900_INORM,0.1495953,0.0330606
992,./node_992_INORM,0.1343245,0.0461927
369,./node_369_INORM,0.1229605,0.0554912
697,./node_697_INORM,0.1273152,0.0492996
394,./node_394_INORM,0.1563373,0.0215767
609,./node_609_INORM,0.0882230,0.1275742
1004,./node_1004_INORM,0.1454421,0.0245307
963,./node_963_INORM,0.1365400,0.0300225
365,./node_365_INORM,0.1354055,0.0438023
398,./node_398_INORM,0.0970913,0.1146331
666,./node_666_INORM,0.0710420,0.1837294
542,./node_542_INORM,0.2416332,0.0009819
266,./node_266_INORM,0.1390174,0.0435581
798,./node_798_INORM,0.0917511,0.1264261
765,./node_765_INORM,0.0690770,0.1939587
860,./node_860_INORM,0.1170504,0.0564004
441,./node_441_INORM,0.0945307,0.1218594
142,./node_142_INORM,0.2193333,0.0029834
90,./node_90_INORM,0.2086235,0.0054198
209,./node_209_INORM,0.1405596,0.0429677
344,./node_344_INORM,0.1310247,0.0497163
647,./node_647_INORM,0.1055026,0.0879576
942,./node_942_INORM,0.1367251,0.0315838
563,./node_563_INORM,0.0920084,0.1224641
628,./node_628_INORM,0.2744781,0.0002139
228,./node_228_INORM,0.1568392,0.0260620
23,./node_23_INORM,0.2678237,0.0002215
841,./node_841_INORM,0.0994396,0.0995973
247,./node_247_INORM,0.1100238,0.0899988
744,./node_744_INORM,0.0874580,0.1368763
460,./node_460_INORM,0.1364781,0.0481121
163,./node_163_INORM,0.1746674,0.0165272
631,./node_631_INORM,0.2077129,0.0056109
332,./node_332_INORM,0.1485281,0.0317313
934,./node_934_INORM,0.1206831,0.0718445
515,./node_515_INORM,0.1687889,0.0160279
587,./node_587_INORM,0.0903874,0.1223906
484,./node_484_INORM,0.1664183,0.0244561
479,./node_479_INORM,0.1021887,0.1025298
187,./node_187_INORM,0.1015310,0.0995581
858,./node_858_INORM,0.1545253,0.0268793
55,./node_55_INORM,0.1530026,0.0213787
837,./node_837_INORM,0.0916380,0.1073947
732,./node_732_INORM,0.1236619,0.0561446
231,./node_231_INORM,0.1063638,0.0931772
115,./node_115_INORM,0.2560128,0.0007361
416,./node_416_INORM,0.1375335,0.0373557
381,./node_381_INORM,0.1007317,0.1052768
682,./node_682_INORM,0.2001864,0.0034564
987,./node_987_INORM,0.1092190,0.0762146
915,./node_915_INORM,0.1614056,0.0146450
610,./node_610_INORM,0.0950628,0.1125671
313,./node_313_INORM,0.1162089,0.0604409
534,./node_534_INORM,0.1506959,0.0382584
713,./node_713_INORM,0.0852641,0.1428146
210,./node_210_INORM,0.1597019,0.0254283
816,./node_816_INORM,0.0965722,0.1198277
74,./node_74_INORM,0.1788883,0.0074692
89,./node_89_INORM,0.2361274,0.0019969
134,./node_134_INORM,0.1968968,0.0092131
437,./node_437_INORM,0.1535907,0.0324205
9,./node_9_INORM,0.1882479,0.0056482
458,./node_458_INORM,0.1053634,0.0960256
879,./node_879_INORM,0.1582218,0.0146405
884,./node_884_INORM,0.1197556,0.0744973
282,./node_282_INORM,0.1261582,0.0614412
781,./node_781_INORM,0.1697986,0.0097591
78,./node_78_INORM,0.2581610,0.0003302
85,./node_85_INORM,0.2149297,0.0048506
138,./node_138_INORM,0.2236963,0.0015770
5,./node_5_INORM,0.2035382,0.0029493
157,./node_157_INORM,0.1687555,0.0213083
454,./node_454_INORM,0.1173815,0.0746185
17,./node_17_INORM,0.1856823,0.0062245
875,./node_875_INORM,0.1427324,0.0271766
888,./node_888_INORM,0.1531866,0.0197406
770,./node_770_INORM,0.0826695,0.1529820
273,./node_273_INORM,0.1274981,0.0581697
557,./node_557_INORM,0.1026306,0.0997951
673,./node_673_INORM,0.0763845,0.1654237
370,./node_370_INORM,0.0961903,0.1178321
976,./node_976_INORM,0.1334656,0.0348009
919,./node_919_INORM,0.1688170,0.0123815
1011,./node_1011_INORM,0.1518140,0.0235421
538,./node_538_INORM,0.2149804,0.0042397
488,./node_488_INORM,0.1941595,0.0063235
176,./node_176_INORM,0.1969870,0.0042164
475,./node_475_INORM,0.1716638,0.0148345
751,./node_751_INORM,0.0828120,0.1461564
252,./node_252_INORM,0.0980368,0.1071898
854,./node_854_INORM,0.1484615,0.0315122
36,./node_36_INORM,0.2800182,0.0001770
59,./node_59_INORM,0.1799401,0.0074083
119,./node_119_INORM,0.2305541,0.0010429
938,./node_938_INORM,0.1177147,0.0540701
519,./node_519_INORM,0.1935185,0.0067221
576,./node_576_INORM,0.1298512,0.0481265
957,./node_957_INORM,0.1425801,0.0259097
652,./node_652_INORM,0.1697902,0.0196398
351,./node_351_INORM,0.0912329,0.1301954
991,./node_991_INORM,0.1417463,0.0255685
397,./node_397_INORM,0.1698042,0.0166786
669,./node_669_INORM,0.1033853,0.0945687
694,./node_694_INORM,0.0701067,0.1777283
